H_mean,S_mean,V_mean,H_std,S_std,V_std,Label
34.46311111111111,19.511244444444444,228.86306666666667,60.02923598167154,47.75584299569148,38.357124853669625,setengah_matang
31.201422222222224,18.381466666666668,236.64937777777777,57.38311526901693,45.80464647541533,29.5930899902054,setengah_matang
37.187866666666665,20.79511111111111,235.56057777777778,60.80213917567192,46.95127567180552,28.809813476575332,setengah_matang
29.696933333333334,16.24048888888889,237.03275555555555,55.11833023934355,43.31847217713233,29.365071359737392,setengah_matang
40.30413333333333,19.89648888888889,234.4092,63.74532865346116,45.68711266022022,28.722500274639508,setengah_matang
36.53075555555556,22.305866666666667,229.53537777777777,59.059614220494026,49.714500914097265,35.570972459945104,setengah_matang
37.92031111111111,19.84862222222222,234.0972888888889,59.55435542158934,46.545221216594605,29.257081220428766,setengah_matang
32.449644444444445,13.3884,222.09133333333332,44.9634152257418,28.033647063167187,48.01181026465144,setengah_matang
60.5928,26.816444444444443,213.2904,67.50030032315082,50.77027998327611,40.17807944439356,setengah_matang
59.0592,26.16728888888889,218.10968888888888,66.31705701337745,50.31139138720518,35.85691149110569,setengah_matang
33.0784,21.455555555555556,228.55244444444443,57.1293859789241,48.990992621345114,37.64257112221956,setengah_matang
30.724,15.81151111111111,236.91795555555555,55.22530822407824,40.93557736445142,28.524000456500996,setengah_matang
37.52622222222222,13.584311111111111,236.69826666666665,56.539343048845744,35.13355158807744,25.253738585625516,setengah_matang
32.87248888888889,17.266266666666667,231.91124444444443,54.461491867851905,41.26955283197422,33.656297911654285,setengah_matang
27.324933333333334,15.761022222222222,223.86564444444446,44.56570351110818,36.82179910897522,46.73344405272455,setengah_matang
21.684044444444446,15.30471111111111,228.4248,41.00765504252728,37.602741567085076,44.02498268614714,setengah_matang
29.302577777777778,23.076266666666665,227.41657777777777,45.50410972916568,52.69124621642574,41.88567106699902,setengah_matang
25.075733333333332,17.59568888888889,237.3996,41.53392880814431,48.42673136092513,30.295177611406515,setengah_matang
35.58515555555555,16.33391111111111,224.92102222222223,51.56338573572684,38.01862135896754,38.89304802574413,setengah_matang
30.120044444444446,20.52231111111111,232.73497777777777,45.153191475713754,50.74100590244638,32.20453982661374,setengah_matang
23.475733333333334,20.18937777777778,229.65195555555556,37.66853785936245,49.31653770909753,36.77040806829774,setengah_matang
27.488133333333334,20.443466666666666,227.95146666666668,43.81552836436973,49.015364978567916,42.80390584545605,setengah_matang
26.489955555555557,27.5288,226.60293333333334,41.00212500181779,57.68425178411638,40.046479998677086,setengah_matang
28.198044444444445,29.5212,225.94035555555556,40.67179503945404,60.04564444842495,41.153292811230955,setengah_matang
36.01488888888889,26.1192,218.13146666666665,43.789404102526,53.63793032116151,47.191237944535615,setengah_matang
30.443466666666666,24.169733333333333,222.23257777777778,45.897789387386496,56.953031248330696,45.87493913795001,setengah_matang
49.232533333333336,29.034044444444444,215.52506666666667,46.550167626193,58.20020920999266,36.682128171873806,setengah_matang
31.328577777777777,19.709555555555557,226.13693333333333,52.0361275459395,49.79807713626236,40.13120321501019,setengah_matang
30.925822222222223,36.1548,217.28146666666666,49.668266281752395,69.15807652090326,43.312770747770095,setengah_matang
12.421708641975309,67.93991111111112,228.54816790123456,37.21377521194251,75.73776998084318,36.30783632521666,non_cabai
16.576553086419754,42.28596543209876,230.13185185185185,28.692275751029367,76.86009673871888,48.118236862886675,non_cabai
20.96408179012346,74.06199845679012,225.58202932098766,25.47679466423672,88.65456513953606,27.364046084307024,non_cabai
74.54787160493827,62.269846913580245,217.6190814814815,74.44741516237367,77.53407058294921,34.002234455927,non_cabai
14.886736214605067,48.404053651266764,240.18155986090412,40.854827716782424,78.57676120426645,28.345482712676166,non_cabai
65.16111243828635,88.81925863991081,146.23682114986462,27.184261187669176,59.00634547675,58.01036421690097,non_cabai
40.58458022851465,92.70746150024839,119.88625931445604,18.725311275112958,39.902316204874545,45.802298527353315,non_cabai
50.581381023348236,95.42881271733731,194.7252260307998,25.9982963842563,82.01894613755621,38.12988976255502,non_cabai
44.769314970345896,157.11963141344586,118.80097918242248,32.74235845770051,87.10840794216777,48.380928492196084,non_cabai
45.942725967697655,170.48378448709735,103.26466559525988,15.918437016303253,71.65604787885786,49.139720987050644,non_cabai
18.044751863009356,38.681365942603456,234.94736007610592,25.400439293078776,55.85728631186764,32.751870728811255,non_cabai
20.168484848484848,49.236562344759065,236.1272528564332,30.73589124735759,78.0951407130194,35.321477002800464,non_cabai
21.778,136.50005,136.6132,8.785127546029141,93.91987196540198,47.241438227048086,non_cabai
63.037985185185185,101.97694814814815,203.0888888888889,47.6003954656233,99.90731270937908,14.332864075005824,non_cabai
21.731358024691357,53.38074074074074,207.73094320987656,30.509753945420304,83.58973606107358,59.16706126983058,non_cabai
46.60461112210568,62.27104690283,234.5061547595488,40.61460039688858,93.49205936384647,32.81796960432684,non_cabai
47.678966716343766,104.76135121708892,93.32017883755589,12.454841936195876,41.76214431785299,62.47265471668411,non_cabai
40.999465346534656,53.48780198019802,205.57718811881188,14.781166090714034,76.74082852106434,47.07173630562184,non_cabai
10.351316666666667,16.5113625,242.841675,24.926456024333984,41.59179601668572,30.54357324426382,non_cabai
24.691584699453553,87.69460506706409,130.45315449577745,32.85792387194858,64.39994683395406,46.04140619254867,non_cabai
97.24386904761904,42.641468253968256,205.1784126984127,23.776290213157974,49.44113570127139,47.06621005802895,non_cabai
11.147441629408842,24.905116741182315,212.89454545454547,25.487468447281366,60.37981981986339,59.69735550592622,non_cabai
10.089819766290354,11.667577738165974,234.2699742523272,26.681603684755014,38.30077995281825,56.74550507857367,non_cabai
23.75922619047619,18.41468253968254,221.48839285714286,41.95706119739386,46.611173028467064,33.32885124920592,non_cabai
5.59367431640625,87.455107421875,230.14171142578124,8.457760658520717,111.9053647527127,31.580506905478245,non_cabai
5.869471604938272,59.97858765432099,247.0014024691358,20.347037261012858,95.48364765064198,22.99376658437638,non_cabai
40.846775956284155,30.087848981619473,234.58690511674118,51.670757043232335,72.14550851439638,28.67632937247422,non_cabai
31.996444444444446,124.27415308641976,164.81135802469134,25.26082933058881,104.6527664305473,63.333409819702084,non_cabai
26.86446418499718,41.144543147208125,249.27651156232375,62.36394366377378,85.59461322339362,15.538110341904101,non_cabai
27.67920987654321,37.144395061728396,240.95932839506173,62.53891033622485,74.44954867703562,28.020661603266067,non_cabai
60.153126617044144,92.69348803884887,58.17537714444931,32.262627934544554,67.34182057132294,51.1613190520116,non_cabai
54.2197913561848,125.067739692002,110.46775956284154,45.84709286583577,85.53852341539013,55.58652889444841,non_cabai
50.756582215598606,123.20544461003477,80.30173869846001,19.327805776855804,70.56162222984558,48.89140964795768,non_cabai
34.64141082960755,28.107282662692498,123.80429210134128,49.8745356619777,56.74040130459722,57.44649459401946,non_cabai
22.069130650769996,25.572081470442125,239.81386984600098,51.751248138993574,65.47039099363721,16.9233258302096,non_cabai
15.974538271604938,81.19770864197531,232.33127901234568,27.619798295303074,98.11566831084122,21.959566489091237,non_cabai
10.815091358024691,59.937086419753086,238.30868148148147,25.266228500139935,91.5540149406784,17.614099422310517,non_cabai
15.559648020113137,35.349025769956,233.03067253299812,26.43185193299413,69.44609341516987,46.62949436032336,non_cabai
26.128429817605074,33.46130055511499,216.1244052339413,37.187767027447876,54.35060653737949,60.767580642969335,non_cabai
75.87651365255243,58.81424614166996,218.67657301147605,23.055623592055614,73.35699608766365,45.34121422730934,non_cabai
15.142241975308641,34.76956049382716,226.71016296296295,27.333733950283936,71.28558120515993,52.49849760976103,non_cabai
7.771599437612626,33.412285391789936,250.04334739301768,19.88883222809333,68.16258640393443,14.807419448951146,non_cabai
32.14541480377546,89.51032290114257,223.013174366617,33.07312461610107,99.4106769929357,49.301081198692366,non_cabai
60.24749522900763,149.14209605597964,205.7050731552163,29.908318707647783,51.3761612567475,36.93287940054578,non_cabai
6.461767901234568,14.196365432098766,244.61264197530863,20.635790676035228,46.92455703533871,30.863669931846108,non_cabai
7.1322074074074076,30.81453827160494,246.49398518518518,20.75273553805709,73.72684315416039,24.122389341143354,non_cabai
14.49464480874317,24.984858420268257,232.1274913065077,26.696302635419514,46.7602470551859,42.82740323988582,non_cabai
14.753184650184531,41.04180721457201,235.13756498273742,27.50233598333661,79.25783729232595,41.09951473137733,non_cabai
9.44915521310565,42.938483270859365,231.35367138692212,17.564561730991617,78.25709177962045,42.618517028870556,non_cabai
81.59870839542971,31.1526477893691,224.17776453055143,24.66009159668299,58.04142230872802,23.342300335825993,non_cabai
13.469313580246913,83.9838024691358,229.94832592592593,22.285244225619216,105.54675207434126,37.837129539189114,non_cabai
8.485643055555556,71.45692708333333,89.27291111111111,11.468960441137144,96.79743860104888,112.51935785959914,non_cabai
65.48717337307501,91.74593144560357,175.5346050670641,50.48567162721041,78.92860255717622,43.90339776742347,non_cabai
26.299702911467616,60.96246781540899,214.64614775203012,45.57207913648463,81.31229624252369,52.380924592407034,non_cabai
55.38998263888889,75.76868055555556,130.6069285300926,39.266718872285075,52.89012078575061,60.772641849961666,non_cabai
59.416964285714286,51.337380952380954,145.83255952380952,40.71438420583847,47.96048124648623,53.577878706634195,non_cabai
44.49003968253968,90.74593253968254,116.89142857142858,29.917110024543607,58.29064656961171,59.64482206819369,non_cabai
33.67953000119289,85.93673704719869,134.7929539941946,15.246945581276808,55.79530484129805,57.72611869829197,non_cabai
74.42420465337132,50.89051123773346,177.95235834124722,33.21338569249598,39.35997086243005,58.76189662857977,non_cabai
9.06533950617284,31.67770833333333,233.1235725308642,20.88734751720497,71.42782613011676,30.403779865968275,non_cabai
38.99406746031746,71.54878968253968,169.7801984126984,34.062495442309476,64.40621858627279,70.19132880664941,non_cabai
30.093353086419754,20.99527901234568,227.12954074074074,61.86217972447289,49.92989769552021,45.94130457562202,non_cabai
72.24302036761053,164.24991554893194,71.91389965226031,44.480646195388694,63.89872572883845,55.69560981220663,non_cabai
51.15682066567312,112.76582215598609,148.9428912071535,33.90326391293989,68.04458419984009,65.1649246089581,non_cabai
32.67344197530864,13.84879012345679,212.9576888888889,63.74584618259861,35.047403098778915,69.33087508029526,non_cabai
126.25418938821001,58.49257652350436,109.82947896349958,59.182161088981516,54.53780508489641,52.346985411362816,non_cabai
87.98055555555555,62.35638888888889,116.63704365079366,62.7393463011413,45.28018868070093,52.98436528891823,non_cabai
29.538883950617283,18.51857777777778,219.8760888888889,56.83871462859604,46.260816532181934,58.33315906100528,non_cabai
20.33933432687531,13.188673621460508,242.27711872826626,51.07058131605962,38.48335245497919,37.35297332261585,non_cabai
37.19485345255837,197.79670144063587,120.39829110779931,7.1818937582076545,48.0827914603939,46.46973592287655,non_cabai
45.1280476900149,96.51882762046696,162.9639344262295,6.405010552105988,41.22112650039831,49.76487179525817,non_cabai
46.63721481481481,97.30686419753087,157.1716148148148,13.667986268569528,43.416884435866194,44.41922062239516,non_cabai
28.62579365079365,114.56833333333333,147.8791865079365,22.25275106420943,73.78724196354884,59.68291069228536,non_cabai
76.44138271604939,44.40543209876543,180.47901234567902,47.013505662004256,79.57523673453005,33.25600926315361,non_cabai
47.558347225529886,134.94437167579582,73.2326149083115,22.3973474696317,65.09229362655091,68.70286111480655,non_cabai
56.390243417784404,119.74150024838549,94.77764530551416,22.340379552723014,66.62954359006963,39.30019178118761,non_cabai
78.4960498046875,46.3328857421875,181.345205078125,45.9222712748879,81.36802000937905,33.59147882521658,non_cabai
56.7023348236463,71.25023348236464,167.25760556383509,31.50014247853606,59.64287655279909,46.85642769909721,non_cabai
8.691595061728394,60.684266666666666,229.40272592592592,27.064826747789777,92.89465620781637,29.769106937863786,non_cabai
3.042859411601223,10.35569936872196,252.45721999444157,19.908803906629405,46.74418541833259,13.343002623233403,non_cabai
50.14263288623945,129.67892697466468,112.59644311972181,32.7817210590217,84.57618653265521,69.9213224957826,non_cabai
70.7703292812463,81.53676383807388,95.28316416853535,34.21852622446021,38.43997206843147,35.92811329198762,non_cabai
38.53611525086935,161.089478390462,96.2510084451068,29.74678485735655,56.388152719255395,51.45214421951066,non_cabai
61.41363139592648,77.30251366120218,113.75117734724292,32.67439688199058,58.28824081261798,45.08903247281063,non_cabai
48.319066666666664,137.8605777777778,170.32133333333334,44.99196591017359,81.06870875511542,65.38106241616656,non_cabai
23.083047452854508,56.96311646076662,222.3450197307105,26.315787967881374,68.0446289884012,42.348185973616516,non_cabai
46.548833412963845,186.91945373467112,130.41903567447045,6.465295970914196,47.54584423800084,50.90518291565744,non_cabai
12.228786251342642,62.58427815570673,248.64940128098021,24.798102077809027,85.67153665861834,16.519329867725375,non_cabai
13.011634567901234,57.75648395061729,242.73046913580248,30.0459618772749,86.55986421273018,13.558569611259456,non_cabai
13.18243950617284,129.62445432098767,245.66263703703703,20.635025234873627,96.85459027222717,18.436630836505657,non_cabai
13.854814814814814,110.42413827160493,186.7983209876543,22.025656370377554,87.44780294587105,63.13643167449619,non_cabai
82.95578015170167,35.97714546682022,251.20221595647513,38.179167524944496,77.5104004103002,11.784055227338092,non_cabai
12.515737874097008,56.74291497975708,239.79816623005476,29.92458321043167,87.1994077817348,17.570476009039805,non_cabai
14.005416666666667,36.58559523809524,225.89119047619047,33.799814947732955,73.55830517865948,62.04456176502911,non_cabai
6.329659259259259,40.90467160493827,245.81244444444445,18.37061814944009,78.47358400488135,27.49214789268176,non_cabai
46.465629104804364,78.34211678541575,146.6147155992517,37.575677500933786,51.577049117128354,64.98650074295395,non_cabai
32.267481371087925,135.66257327372082,139.85849975161452,20.790143654855868,70.15130353822722,73.60827392756708,non_cabai
87.5692338190108,76.24537615224502,201.75856873822977,36.43535653300413,62.09484825713857,36.35443156470967,non_cabai
12.394858744706655,44.64025129724249,248.56840096224576,29.118104120354342,79.76026293633507,18.022050890681562,non_cabai
2.599920987654321,14.91514074074074,253.34708148148147,13.044047542463701,51.508651354294024,7.487627234692338,non_cabai
